Date,Alabama New Confirmed,Alaska New Confirmed,American Samoa New Confirmed,Arizona New Confirmed,Arkansas New Confirmed,California New Confirmed,Colorado New Confirmed,Connecticut New Confirmed,Delaware New Confirmed,District of Columbia New Confirmed,Florida New Confirmed,Georgia New Confirmed,Guam New Confirmed,Hawaii New Confirmed,Idaho New Confirmed,Illinois New Confirmed,Indiana New Confirmed,Iowa New Confirmed,Kansas New Confirmed,Kentucky New Confirmed,Louisiana New Confirmed,Maine New Confirmed,Maryland New Confirmed,Massachusetts New Confirmed,Michigan New Confirmed,Minnesota New Confirmed,Mississippi New Confirmed,Missouri New Confirmed,Montana New Confirmed,Nebraska New Confirmed,Nevada New Confirmed,New Hampshire New Confirmed,New Jersey New Confirmed,New Mexico New Confirmed,New York New Confirmed,North Carolina New Confirmed,North Dakota New Confirmed,Northern Mariana Islands New Confirmed,Ohio New Confirmed,Oklahoma New Confirmed,Oregon New Confirmed,Pennsylvania New Confirmed,Puerto Rico New Confirmed,Rhode Island New Confirmed,South Carolina New Confirmed,South Dakota New Confirmed,Tennessee New Confirmed,Texas New Confirmed,Utah New Confirmed,Vermont New Confirmed,Virgin Islands New Confirmed,Virginia New Confirmed,Washington New Confirmed,West Virginia New Confirmed,Wisconsin New Confirmed,Wyoming New Confirmed,Alabama New Deaths,Alaska New Deaths,American Samoa New Deaths,Arizona New Deaths,Arkansas New Deaths,California New Deaths,Colorado New Deaths,Connecticut New Deaths,Delaware New Deaths,District of Columbia New Deaths,Florida New Deaths,Georgia New Deaths,Guam New Deaths,Hawaii New Deaths,Idaho New Deaths,Illinois New Deaths,Indiana New Deaths,Iowa New Deaths,Kansas New Deaths,Kentucky New Deaths,Louisiana New Deaths,Maine New Deaths,Maryland New Deaths,Massachusetts New Deaths,Michigan New Deaths,Minnesota New Deaths,Mississippi New Deaths,Missouri New Deaths,Montana New Deaths,Nebraska New Deaths,Nevada New Deaths,New Hampshire New Deaths,New Jersey New Deaths,New Mexico New Deaths,New York New Deaths,North Carolina New Deaths,North Dakota New Deaths,Northern Mariana Islands New Deaths,Ohio New Deaths,Oklahoma New Deaths,Oregon New Deaths,Pennsylvania New Deaths,Puerto Rico New Deaths,Rhode Island New Deaths,South Carolina New Deaths,South Dakota New Deaths,Tennessee New Deaths,Texas New Deaths,Utah New Deaths,Vermont New Deaths,Virgin Islands New Deaths,Virginia New Deaths,Washington New Deaths,West Virginia New Deaths,Wisconsin New Deaths,Wyoming New Deaths,Alabama Total Confirmed,Alaska Total Confirmed,American Samoa Total Confirmed,Arizona Total Confirmed,Arkansas Total Confirmed,California Total Confirmed,Colorado Total Confirmed,Connecticut Total Confirmed,Delaware Total Confirmed,District of Columbia Total Confirmed,Florida Total Confirmed,Georgia Total Confirmed,Guam Total Confirmed,Hawaii Total Confirmed,Idaho Total Confirmed,Illinois Total Confirmed,Indiana Total Confirmed,Iowa Total Confirmed,Kansas Total Confirmed,Kentucky Total Confirmed,Louisiana Total Confirmed,Maine Total Confirmed,Maryland Total Confirmed,Massachusetts Total Confirmed,Michigan Total Confirmed,Minnesota Total Confirmed,Mississippi Total Confirmed,Missouri Total Confirmed,Montana Total Confirmed,Nebraska Total Confirmed,Nevada Total Confirmed,New Hampshire Total Confirmed,New Jersey Total Confirmed,New Mexico Total Confirmed,New York Total Confirmed,North Carolina Total Confirmed,North Dakota Total Confirmed,Northern Mariana Islands Total Confirmed,Ohio Total Confirmed,Oklahoma Total Confirmed,Oregon Total Confirmed,Pennsylvania Total Confirmed,Puerto Rico Total Confirmed,Rhode Island Total Confirmed,South Carolina Total Confirmed,South Dakota Total Confirmed,Tennessee Total Confirmed,Texas Total Confirmed,Utah Total Confirmed,Vermont Total Confirmed,Virgin Islands Total Confirmed,Virginia Total Confirmed,Washington Total Confirmed,West Virginia Total Confirmed,Wisconsin Total Confirmed,Wyoming Total Confirmed,Alabama Total Deaths,Alaska Total Deaths,American Samoa Total Deaths,Arizona Total Deaths,Arkansas Total Deaths,California Total Deaths,Colorado Total Deaths,Connecticut Total Deaths,Delaware Total Deaths,District of Columbia Total Deaths,Florida Total Deaths,Georgia Total Deaths,Guam Total Deaths,Hawaii Total Deaths,Idaho Total Deaths,Illinois Total Deaths,Indiana Total Deaths,Iowa Total Deaths,Kansas Total Deaths,Kentucky Total Deaths,Louisiana Total Deaths,Maine Total Deaths,Maryland Total Deaths,Massachusetts Total Deaths,Michigan Total Deaths,Minnesota Total Deaths,Mississippi Total Deaths,Missouri Total Deaths,Montana Total Deaths,Nebraska Total Deaths,Nevada Total Deaths,New Hampshire Total Deaths,New Jersey Total Deaths,New Mexico Total Deaths,New York Total Deaths,North Carolina Total Deaths,North Dakota Total Deaths,Northern Mariana Islands Total Deaths,Ohio Total Deaths,Oklahoma Total Deaths,Oregon Total Deaths,Pennsylvania Total Deaths,Puerto Rico Total Deaths,Rhode Island Total Deaths,South Carolina Total Deaths,South Dakota Total Deaths,Tennessee Total Deaths,Texas Total Deaths,Utah Total Deaths,Vermont Total Deaths,Virgin Islands Total Deaths,Virginia Total Deaths,Washington Total Deaths,West Virginia Total Deaths,Wisconsin Total Deaths,Wyoming Total Deaths
5/12/20,300.0,0.0,0.0,353.0,115.0,1651.0,330.0,578.0,180.0,96.0,934.0,673.0,1.0,1.0,33.0,4017.0,500.0,538.0,81.0,176.0,235.0,15.0,688.0,975.0,585.0,690.0,234.0,117.0,2.0,125.0,139.0,84.0,711.0,124.0,1430.0,348.0,53.0,0.0,473.0,118.0,72.0,851.0,40.0,124.0,135.0,49.0,381.0,1113.0,70.0,1.0,0.0,730.0,189.0,12.0,193.0,6.0,32.0,0.0,0.0,20.0,1.0,100.0,23.0,33.0,11.0,8.0,44.0,55.0,0.0,0.0,-1.0,142.0,33.0,18.0,4.0,10.0,40.0,0.0,70.0,34.0,91.0,23.0,22.0,10.0,0.0,0.0,8.0,0.0,191.0,11.0,217.0,25.0,2.0,0.0,79.0,4.0,0.0,82.0,0.0,0.0,9.0,0.0,15.0,31.0,5.0,0.0,1.0,42.0,17.0,4.0,9.0,0.0,10464,379,0,11736,4027,70980,20056,34070,6705,6485,41866,32207,152,624,2293,82874,25127,12906,7240,6822,31986,1471,34061,81062,51180,12464,9908,10329,461,8532,6282,3213,140917,5163,338485,15622,1571,19,25250,4731,3358,61310,2165,10416,7927,3663,15492,41668,6432,923,69,25800,17273,1378,10611,675,435,10,0,561,95,2879,1006,3038,236,336,1779,1473,5,17,69,3599,1444,289,184,321,2280,65,1647,5137,4902,614,457,632,16,69,313,86,9531,219,28055,600,32,2,1436,278,130,3914,0,0,355,34,260,1207,73,53,6,892,962,58,418,1
5/13/20,236.0,0.0,0.0,480.0,69.0,1818.0,334.0,535.0,211.0,99.0,448.0,375.0,0.0,3.0,0.0,1692.0,346.0,378.0,278.0,0.0,612.0,38.0,751.0,1296.0,545.0,437.0,182.0,191.0,1.0,380.0,194.0,60.0,554.0,139.0,2176.0,730.0,76.0,0.0,471.0,126.0,58.0,791.0,27.0,373.0,103.0,69.0,432.0,1352.0,188.0,2.0,0.0,946.0,166.0,20.0,291.0,13.0,15.0,0.0,0.0,33.0,2.0,78.0,52.0,82.0,10.0,14.0,48.0,21.0,0.0,0.0,0.0,191.0,38.0,17.0,4.0,0.0,35.0,1.0,70.0,174.0,41.0,24.0,8.0,21.0,0.0,1.0,11.0,0.0,183.0,12.0,204.0,25.0,0.0,0.0,47.0,0.0,4.0,180.0,0.0,0.0,7.0,0.0,9.0,26.0,2.0,0.0,0.0,36.0,12.0,0.0,3.0,0.0,10700,379,0,12216,4096,72798,20390,34605,6916,6584,42314,32582,152,627,2293,84566,25473,13284,7518,6822,32598,1509,34812,82358,51725,12901,10090,10520,462,8912,6476,3273,141471,5302,340661,16352,1647,19,25721,4857,3416,62101,2192,10789,8030,3732,15924,43020,6620,925,69,26746,17439,1398,10902,688,450,10,0,594,97,2957,1058,3120,246,350,1827,1494,5,17,69,3790,1482,306,188,321,2315,66,1717,5311,4943,638,465,653,16,70,324,86,9714,231,28259,625,32,2,1483,278,134,4094,0,0,362,34,269,1233,75,53,6,928,974,58,421,1
5/14/20,401.0,0.0,0.0,458.0,135.0,2073.0,377.0,624.0,262.0,152.0,820.0,477.0,0.0,0.0,58.0,3220.0,580.0,383.0,187.0,372.0,826.0,54.0,1091.0,1767.0,1314.0,513.0,393.0,164.0,0.0,348.0,28.0,75.0,980.0,135.0,2390.0,616.0,65.0,0.0,636.0,105.0,63.0,1004.0,88.0,0.0,159.0,60.0,435.0,1460.0,129.0,3.0,0.0,1067.0,224.0,29.0,373.0,13.0,23.0,0.0,0.0,29.0,1.0,95.0,27.0,96.0,13.0,8.0,48.0,28.0,0.0,0.0,3.0,135.0,26.0,12.0,1.0,7.0,36.0,3.0,54.0,168.0,75.0,25.0,15.0,12.0,0.0,0.0,2.0,46.0,232.0,11.0,161.0,16.0,2.0,0.0,51.0,6.0,3.0,194.0,0.0,0.0,9.0,9.0,13.0,63.0,0.0,0.0,0.0,28.0,9.0,2.0,13.0,0.0,11101,379,0,12674,4231,74871,20767,35229,7178,6736,43134,33059,152,627,2351,87786,26053,13667,7705,7194,33424,1563,35903,84125,53039,13414,10483,10684,462,9260,6504,3348,142451,5437,343051,16968,1712,19,26357,4962,3479,63105,2280,10789,8189,3792,16359,44480,6749,928,69,27813,17663,1427,11275,701,473,10,0,623,98,3052,1085,3216,259,358,1875,1522,5,17,72,3925,1508,318,189,328,2351,69,1771,5479,5018,663,480,665,16,70,326,132,9946,242,28420,641,34,2,1534,284,137,4288,0,0,371,43,282,1296,75,53,6,956,983,60,434,1
5/15/20,272.0,8.0,0.0,495.0,93.0,1822.0,404.0,618.0,152.0,135.0,926.0,539.0,2.0,1.0,0.0,2447.0,603.0,372.0,181.0,219.0,348.0,38.0,1083.0,1341.0,659.0,802.0,318.0,189.0,4.0,350.0,229.0,71.0,1533.0,151.0,2762.0,526.0,49.0,0.0,597.0,124.0,62.0,1031.0,105.0,0.0,218.0,95.0,261.0,1241.0,164.0,1.0,0.0,859.0,163.0,20.0,410.0,15.0,10.0,0.0,0.0,27.0,0.0,84.0,64.0,66.0,11.0,10.0,42.0,41.0,0.0,0.0,0.0,131.0,42.0,18.0,4.0,4.0,31.0,0.0,49.0,111.0,39.0,20.0,13.0,15.0,0.0,0.0,17.0,27.0,202.0,11.0,265.0,26.0,2.0,0.0,47.0,1.0,0.0,134.0,0.0,0.0,9.0,1.0,3.0,53.0,2.0,0.0,0.0,22.0,8.0,4.0,11.0,0.0,11373,387,0,13169,4324,76693,21171,35847,7330,6871,44060,33598,154,628,2351,90233,26656,14039,7886,7413,33772,1601,36986,85466,53698,14216,10801,10873,466,9610,6733,3419,143984,5588,345813,17494,1761,19,26954,5086,3541,64136,2385,10789,8407,3887,16620,45721,6913,929,69,28672,17826,1447,11685,716,483,10,0,650,98,3136,1149,3282,270,368,1917,1563,5,17,72,4056,1550,336,193,332,2382,69,1820,5590,5057,683,493,680,16,70,343,159,10148,253,28685,667,36,2,1581,285,137,4422,0,0,380,44,285,1349,77,53,6,978,991,64,445,1
5/16/20,301.0,0.0,0.0,497.0,123.0,2032.0,385.0,599.0,171.0,171.0,672.0,270.0,0.0,1.0,68.0,2092.0,624.0,274.0,53.0,244.0,273.0,45.0,982.0,1564.0,505.0,725.0,322.0,176.0,2.0,445.0,80.0,127.0,950.0,179.0,2419.0,636.0,87.0,2.0,520.0,151.0,71.0,1049.0,48.0,0.0,254.0,72.0,303.0,1731.0,155.0,1.0,0.0,1011.0,350.0,23.0,502.0,25.0,2.0,0.0,0.0,28.0,0.0,72.0,42.0,55.0,15.0,7.0,47.0,10.0,0.0,0.0,1.0,72.0,46.0,10.0,2.0,2.0,31.0,1.0,48.0,112.0,56.0,17.0,17.0,11.0,0.0,0.0,2.0,-27.0,113.0,6.0,172.0,9.0,0.0,0.0,29.0,3.0,0.0,58.0,0.0,0.0,0.0,0.0,5.0,34.0,1.0,0.0,0.0,25.0,8.0,0.0,8.0,0.0,11674,387,0,13666,4447,78725,21556,36446,7501,7042,44732,33868,154,629,2419,92325,27280,14313,7939,7657,34045,1646,37968,87030,54203,14941,11123,11049,468,10055,6813,3546,144934,5767,348232,18130,1848,21,27474,5237,3612,65185,2433,10789,8661,3959,16923,47452,7068,930,69,29683,18176,1470,12187,741,485,10,0,678,98,3208,1191,3337,285,375,1964,1573,5,17,73,4128,1596,346,195,334,2413,70,1868,5702,5113,700,510,691,16,70,345,132,10261,259,28857,676,36,2,1610,288,137,4480,0,0,380,44,290,1383,78,53,6,1003,999,64,453,1
5/17/20,97.0,0.0,0.0,279.0,180.0,1441.0,299.0,763.0,117.0,81.0,777.0,75.0,0.0,1.0,0.0,1715.0,498.0,330.0,14.0,0.0,315.0,39.0,836.0,1120.0,669.0,698.0,173.0,123.0,0.0,122.0,136.0,40.0,1570.0,90.0,1889.0,543.0,52.0,0.0,449.0,73.0,11.0,515.0,54.0,0.0,155.0,28.0,96.0,944.0,170.0,5.0,0.0,705.0,156.0,22.0,356.0,13.0,3.0,0.0,0.0,1.0,0.0,32.0,23.0,70.0,4.0,8.0,9.0,12.0,0.0,0.0,0.0,48.0,11.0,5.0,0.0,0.0,12.0,0.0,43.0,92.0,11.0,22.0,11.0,7.0,0.0,0.0,4.0,0.0,102.0,6.0,126.0,10.0,1.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,5.0,0.0,3.0,28.0,2.0,1.0,0.0,7.0,2.0,3.0,0.0,0.0,11771,387,0,13945,4627,80166,21855,37209,7618,7123,45509,33943,154,630,2419,94040,27778,14643,7953,7657,34360,1685,38804,88150,54872,15639,11296,11172,468,10177,6949,3586,146504,5857,350121,18673,1900,21,27923,5310,3623,65700,2487,10789,8816,3987,17019,48396,7238,935,69,30388,18332,1492,12543,754,488,10,0,679,98,3240,1214,3407,289,383,1973,1585,5,17,73,4176,1607,351,195,334,2425,70,1911,5794,5124,722,521,698,16,70,349,132,10363,265,28983,686,37,2,1625,288,137,4495,0,0,385,44,293,1411,80,54,6,1010,1001,67,453,1
5/18/20,315.0,0.0,0.0,263.0,56.0,1352.0,269.0,674.0,200.0,147.0,854.0,475.0,0.0,0.0,36.0,2284.0,477.0,303.0,350.0,246.0,277.0,27.0,958.0,1069.0,919.0,705.0,136.0,148.0,2.0,286.0,112.0,34.0,1736.0,134.0,1250.0,534.0,31.0,0.0,531.0,88.0,64.0,969.0,55.0,0.0,126.0,40.0,522.0,781.0,146.0,0.0,0.0,752.0,225.0,10.0,144.0,12.0,1.0,0.0,0.0,7.0,2.0,39.0,9.0,41.0,7.0,9.0,24.0,39.0,0.0,0.0,1.0,57.0,14.0,4.0,3.0,12.0,15.0,1.0,26.0,65.0,24.0,9.0,6.0,16.0,0.0,0.0,4.0,0.0,76.0,5.0,87.0,7.0,1.0,0.0,32.0,0.0,1.0,20.0,0.0,0.0,6.0,0.0,3.0,7.0,0.0,0.0,0.0,5.0,1.0,1.0,6.0,0.0,12086,387,0,14208,4683,81518,22124,37883,7818,7270,46363,34418,154,630,2455,96324,28255,14946,8303,7903,34637,1712,39762,89219,55791,16344,11432,11320,470,10463,7061,3620,148240,5991,351371,19207,1931,21,28454,5398,3687,66669,2542,10789,8942,4027,17541,49177,7384,935,69,31140,18557,1502,12687,766,489,10,0,686,100,3279,1223,3448,296,392,1997,1624,5,17,74,4233,1621,355,198,346,2440,71,1937,5859,5148,731,527,714,16,70,353,132,10439,270,29070,693,38,2,1657,288,138,4515,0,0,391,44,296,1418,80,54,6,1015,1002,68,459,1
5/19/20,290.0,12.0,0.0,368.0,110.0,2246.0,293.0,329.0,169.0,164.0,502.0,660.0,0.0,1.0,0.0,1549.0,450.0,345.0,50.0,133.0,329.0,28.0,1784.0,978.0,659.0,650.0,272.0,132.0,1.0,229.0,35.0,90.0,1116.0,95.0,1474.0,32.0,63.0,0.0,498.0,91.0,39.0,642.0,91.0,0.0,114.0,58.0,401.0,1375.0,134.0,3.0,0.0,1005.0,202.0,0.0,198.0,10.0,15.0,0.0,0.0,18.0,2.0,124.0,33.0,22.0,7.0,8.0,55.0,26.0,0.0,0.0,0.0,145.0,57.0,12.0,1.0,20.0,18.0,2.0,56.0,76.0,102.0,17.0,27.0,15.0,0.0,0.0,-1.0,0.0,148.0,6.0,201.0,0.0,1.0,0.0,63.0,5.0,2.0,113.0,0.0,0.0,8.0,2.0,4.0,41.0,8.0,0.0,0.0,27.0,29.0,0.0,8.0,0.0,12376,399,0,14576,4793,83764,22417,38212,7987,7434,46865,35078,154,631,2455,97873,28705,15291,8353,8036,34966,1740,41546,90197,56450,16994,11704,11452,471,10692,7096,3710,149356,6086,352845,19239,1994,21,28952,5489,3726,67311,2633,10789,9056,4085,17942,50552,7518,938,69,32145,18759,1502,12885,776,504,10,0,704,102,3403,1256,3470,303,400,2052,1650,5,17,74,4378,1678,367,199,366,2458,73,1993,5935,5250,748,554,729,16,70,352,132,10587,276,29271,693,39,2,1720,293,140,4628,0,0,399,46,300,1459,88,54,6,1042,1031,68,467,1
5/20/20,676.0,2.0,0.0,330.0,77.0,2254.0,313.0,603.0,159.0,117.0,526.0,652.0,0.0,2.0,51.0,2383.0,569.0,321.0,154.0,99.0,278.0,77.0,777.0,1127.0,848.0,644.0,263.0,176.0,7.0,260.0,292.0,144.0,1420.0,221.0,1525.0,1023.0,101.0,0.0,484.0,43.0,75.0,815.0,81.0,1011.0,119.0,92.0,0.0,1307.0,192.0,-1.0,0.0,763.0,164.0,65.0,528.0,11.0,18.0,0.0,0.0,42.0,5.0,94.0,42.0,57.0,6.0,7.0,44.0,21.0,0.0,0.0,3.0,146.0,38.0,26.0,3.0,10.0,27.0,0.0,56.0,128.0,46.0,29.0,16.0,11.0,0.0,64.0,19.0,0.0,162.0,7.0,118.0,33.0,4.0,0.0,61.0,6.0,4.0,142.0,0.0,0.0,8.0,0.0,0.0,45.0,2.0,0.0,0.0,33.0,6.0,1.0,14.0,0.0,13052,401,0,14906,4870,86018,22730,38815,8146,7551,47391,35730,154,633,2506,100256,29274,15612,8507,8135,35244,1817,42323,91324,57298,17638,11967,11628,478,10952,7388,3854,150776,6307,354370,20262,2095,21,29436,5532,3801,68126,2714,11800,9175,4177,17942,51859,7710,937,69,32908,18923,1567,13413,787,522,10,0,746,107,3497,1298,3527,309,407,2096,1671,5,17,77,4524,1716,393,202,376,2485,73,2049,6063,5296,777,570,740,16,134,371,132,10749,283,29389,726,43,2,1781,299,144,4770,0,0,407,46,300,1504,90,54,6,1075,1037,69,481,1
5/21/20,236.0,0.0,0.0,442.0,437.0,2038.0,370.0,199.0,194.0,237.0,1202.0,775.0,11.0,4.0,0.0,2256.0,662.0,544.0,118.0,123.0,1182.0,57.0,1208.0,1196.0,645.0,528.0,255.0,147.0,1.0,305.0,12.0,66.0,810.0,16.0,2088.0,250.0,134.0,1.0,731.0,148.0,16.0,1126.0,57.0,218.0,206.0,0.0,613.0,1194.0,164.0,8.0,0.0,1229.0,128.0,26.0,472.0,14.0,7.0,0.0,0.0,16.0,3.0,86.0,11.0,54.0,7.0,5.0,48.0,76.0,0.0,0.0,0.0,82.0,48.0,17.0,2.0,10.0,21.0,0.0,45.0,82.0,70.0,32.0,10.0,9.0,0.0,0.0,6.0,40.0,97.0,11.0,90.0,8.0,2.0,0.0,56.0,5.0,1.0,99.0,0.0,0.0,9.0,2.0,9.0,28.0,2.0,0.0,0.0,25.0,7.0,1.0,6.0,0.0,13288,401,0,15348,5307,88056,23100,39014,8340,7788,48593,36505,165,637,2506,102512,29936,16156,8625,8258,36426,1874,43531,92520,57943,18166,12222,11775,479,11257,7400,3920,151586,6323,356458,20512,2229,22,30167,5680,3817,69252,2771,12018,9381,4177,18555,53053,7874,945,69,34137,19051,1593,13885,801,529,10,0,762,110,3583,1309,3581,316,412,2144,1747,5,17,77,4606,1764,410,204,386,2506,73,2094,6145,5366,809,580,749,16,134,377,172,10846,294,29479,734,45,2,1837,304,145,4869,0,0,416,48,309,1532,92,54,6,1100,1044,70,487,1
5/22/20,382.0,2.0,0.0,276.0,161.0,2225.0,293.0,438.0,136.0,105.0,774.0,733.0,0.0,-5.0,89.0,2714.0,473.0,330.0,284.0,140.0,396.0,71.0,893.0,944.0,527.0,819.0,403.0,211.0,0.0,236.0,125.0,77.0,993.0,153.0,1696.0,1598.0,88.0,0.0,627.0,169.0,47.0,959.0,114.0,190.0,257.0,179.0,425.0,486.0,183.0,2.0,0.0,813.0,155.0,75.0,511.0,2.0,12.0,0.0,0.0,11.0,3.0,82.0,14.0,54.0,5.0,6.0,46.0,32.0,0.0,0.0,2.0,108.0,27.0,14.0,1.0,5.0,0.0,2.0,48.0,80.0,29.0,33.0,15.0,9.0,0.0,0.0,3.0,0.0,139.0,8.0,103.0,41.0,0.0,0.0,35.0,3.0,2.0,141.0,0.0,0.0,3.0,2.0,2.0,13.0,1.0,0.0,0.0,36.0,6.0,2.0,9.0,0.0,13670,403,0,15624,5468,90281,23393,39452,8476,7893,49367,37238,165,632,2595,105226,30409,16486,8909,8398,36822,1945,44424,93464,58470,18985,12625,11986,479,11493,7525,3997,152579,6476,358154,22110,2317,22,30794,5849,3864,70211,2885,12208,9638,4356,18980,53539,8057,947,69,34950,19206,1668,14396,803,541,10,0,773,113,3665,1323,3635,321,418,2190,1779,5,17,79,4714,1791,424,205,391,2506,75,2142,6225,5395,842,595,758,16,134,380,172,10985,302,29582,775,45,2,1872,307,147,5010,0,0,419,50,311,1545,93,54,6,1136,1050,72,496,1
5/23/20,447.0,4.0,0.0,429.0,159.0,2283.0,445.0,355.0,0.0,73.0,676.0,488.0,0.0,1.0,0.0,2345.0,492.0,410.0,37.0,144.0,0.0,68.0,1071.0,822.0,511.0,844.0,380.0,159.0,0.0,301.0,1.0,77.0,561.0,0.0,1772.0,754.0,48.0,0.0,614.0,111.0,24.0,798.0,94.0,240.0,257.0,108.0,391.0,1237.0,203.0,2.0,0.0,799.0,0.0,0.0,481.0,10.0,8.0,0.0,0.0,26.0,2.0,72.0,4.0,38.0,0.0,9.0,43.0,15.0,0.0,0.0,0.0,75.0,21.0,22.0,0.0,0.0,0.0,2.0,43.0,76.0,65.0,10.0,21.0,7.0,0.0,0.0,1.0,0.0,97.0,6.0,189.0,3.0,1.0,0.0,84.0,4.0,0.0,102.0,0.0,0.0,6.0,0.0,14.0,8.0,4.0,0.0,0.0,23.0,0.0,0.0,11.0,0.0,14117,407,0,16053,5627,92564,23838,39807,8476,7966,50043,37726,165,633,2595,107571,30901,16896,8946,8542,36822,2013,45495,94286,58981,19829,13005,12145,479,11794,7526,4074,153140,6476,359926,22864,2365,22,31408,5960,3888,71009,2979,12448,9895,4464,19371,54776,8260,949,69,35749,19206,1668,14877,813,549,10,0,799,115,3737,1327,3673,321,427,2233,1794,5,17,79,4789,1812,446,205,391,2506,77,2185,6301,5460,852,616,765,16,134,381,172,11082,308,29771,778,46,2,1956,311,147,5112,0,0,425,50,325,1553,97,54,6,1159,1050,72,507,1
5/24/20,361.0,0.0,0.0,324.0,145.0,1505.0,211.0,451.0,276.0,144.0,739.0,606.0,1.0,0.0,31.0,2479.0,475.0,352.0,58.0,0.0,269.0,41.0,818.0,1078.0,347.0,725.0,255.0,249.0,0.0,151.0,355.0,61.0,788.0,279.0,1589.0,501.0,53.0,0.0,503.0,77.0,39.0,554.0,77.0,99.0,201.0,99.0,326.0,1085.0,132.0,2.0,0.0,495.0,550.0,91.0,400.0,25.0,2.0,0.0,0.0,0.0,1.0,16.0,5.0,20.0,4.0,5.0,4.0,5.0,0.0,0.0,0.0,66.0,12.0,10.0,0.0,0.0,62.0,1.0,27.0,67.0,6.0,17.0,9.0,3.0,0.0,0.0,-1.0,0.0,56.0,9.0,85.0,6.0,1.0,0.0,13.0,0.0,1.0,24.0,0.0,0.0,10.0,0.0,7.0,60.0,0.0,0.0,0.0,12.0,11.0,0.0,3.0,0.0,14478,407,0,16377,5772,94069,24049,40258,8752,8110,50782,38332,166,633,2626,110050,31376,17248,9004,8542,37091,2054,46313,95364,59328,20554,13260,12394,479,11945,7881,4135,153928,6755,361515,23365,2418,22,31911,6037,3927,71563,3056,12547,10096,4563,19697,55861,8392,951,69,36244,19756,1759,15277,838,551,10,0,799,116,3753,1332,3693,325,432,2237,1799,5,17,79,4855,1824,456,205,391,2568,78,2212,6368,5466,869,625,768,16,134,380,172,11138,317,29856,784,47,2,1969,311,148,5136,0,0,435,50,332,1613,97,54,6,1171,1061,72,510,1
5/25/20,508.0,1.0,0.0,198.0,98.0,2401.0,207.0,391.0,158.0,115.0,879.0,788.0,0.0,0.0,0.0,1693.0,339.0,303.0,121.0,0.0,641.0,20.0,839.0,655.0,225.0,739.0,198.0,155.0,0.0,228.0,75.0,50.0,938.0,82.0,1249.0,692.0,39.0,0.0,566.0,53.0,22.0,362.0,97.0,0.0,82.0,23.0,424.0,548.0,129.0,6.0,0.0,1483.0,247.0,15.0,307.0,5.0,15.0,0.0,0.0,6.0,1.0,15.0,1.0,49.0,6.0,8.0,15.0,21.0,0.0,0.0,0.0,29.0,8.0,0.0,2.0,0.0,18.0,0.0,33.0,44.0,13.0,12.0,10.0,5.0,0.0,0.0,14.0,0.0,9.0,3.0,99.0,6.0,1.0,0.0,18.0,2.0,0.0,10.0,0.0,0.0,5.0,0.0,2.0,10.0,1.0,0.0,0.0,37.0,9.0,0.0,4.0,0.0,14986,408,0,16575,5870,96470,24256,40649,8910,8225,51661,39120,166,633,2626,111743,31715,17551,9125,8542,37732,2074,47152,96019,59553,21293,13458,12549,479,12173,7956,4185,154866,6837,362764,24057,2457,22,32477,6090,3949,71925,3153,12547,10178,4586,20121,56409,8521,957,69,37727,20003,1774,15584,843,566,10,0,805,117,3768,1333,3742,331,440,2252,1820,5,17,79,4884,1832,456,207,391,2586,78,2245,6412,5479,881,635,773,16,134,394,172,11147,320,29955,790,48,2,1987,313,148,5146,0,0,440,50,334,1623,98,54,6,1208,1070,72,514,1
5/26/20,664.0,2.0,0.0,289.0,136.0,3022.0,296.0,397.0,98.0,109.0,509.0,1156.0,1.0,0.0,0.0,1155.0,363.0,150.0,74.0,380.0,245.0,35.0,535.0,474.0,354.0,652.0,273.0,172.0,0.0,257.0,101.0,34.0,670.0,88.0,1072.0,398.0,-35.0,0.0,529.0,48.0,18.0,853.0,61.0,0.0,238.0,66.0,360.0,821.0,99.0,5.0,0.0,1615.0,130.0,0.0,279.0,7.0,14.0,0.0,0.0,3.0,2.0,50.0,19.0,26.0,4.0,0.0,7.0,47.0,0.0,0.0,0.0,38.0,18.0,21.0,3.0,3.0,11.0,1.0,30.0,57.0,27.0,18.0,17.0,7.0,1.0,0.0,0.0,0.0,47.0,5.0,60.0,11.0,0.0,0.0,15.0,5.0,0.0,17.0,0.0,0.0,6.0,0.0,5.0,17.0,3.0,0.0,0.0,28.0,8.0,0.0,3.0,0.0,15650,410,0,16864,6006,99492,24552,41046,9008,8334,52170,40276,167,633,2626,112898,32078,17701,9199,8922,37977,2109,47687,96493,59907,21945,13731,12721,479,12430,8057,4219,155536,6925,363836,24455,2422,22,33006,6138,3967,72778,3214,12547,10416,4652,20481,57230,8620,962,69,39342,20133,1774,15863,850,580,10,0,808,119,3818,1352,3768,335,440,2259,1867,5,17,79,4922,1850,477,210,394,2597,79,2275,6469,5506,899,652,780,17,134,394,172,11194,325,30015,801,48,2,2002,318,148,5163,0,0,446,50,339,1640,101,54,6,1236,1078,72,517,1
