,Alabama,Alaska,American Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
3/30/20,2.9542425094393248,2.060697840353612,0.0,3.0637085593914173,2.6283889300503116,3.853637381958594,3.392345155361204,3.3794868137172736,2.423245873936808,2.60422605308447,3.7382254481425052,3.4224256763712044,1.7708520116421442,2.225309281725863,2.5327543789924976,3.702775077901044,3.252124552505644,2.6283889300503116,2.571708831808688,2.630427875025024,3.6033609243483804,2.432969290874406,3.150449409460881,3.721315880605899,3.8266577918758693,2.7611758131557314,2.88024177589548,3.110589710299249,2.2355284469075487,2.1583624920952498,2.9449759084120477,2.413299764081252,4.106870544478654,2.376576957056512,4.8238913688175975,3.118595365223762,2.041392685158225,0.0,3.286456469746983,2.6830470382388496,2.7831886910752575,3.6186755388851397,2.2430380486862944,2.376576957056512,2.966610986681934,2.0086001717619175,3.1961761850399735,3.498034723687027,2.8920946026904804,2.359835482339888,1.4913616938342726,3.0090257420869104,3.667452952889954,2.164352855784437,3.090258052931316,1.9777236052888478
3/31/20,2.9947569445876283,2.0791812460476247,0.0,3.110589710299249,2.690196080028514,3.9143960521297863,3.4530123911214554,3.484584529282843,2.505149978319906,2.6954816764901977,3.82865989653532,3.5757649805367193,1.845098040014257,2.2833012287035497,2.7126497016272113,3.7764832558336816,3.334252642334231,2.6954816764901977,2.6384892569546374,2.788875115775417,3.717337582723864,2.4742162640762553,3.2203696324513946,3.7985125330313516,3.894260664446988,2.7993405494535817,2.9722028383790646,3.190611797813605,2.298853076409707,2.230448921378274,3.0056094453602804,2.5538830266438746,4.176409624955842,2.499687082618404,4.879863964230154,3.186391215695493,2.089905111439398,0.47712125471966244,3.342422680822206,2.7535830588929064,2.8394780473741985,3.695831772826692,2.380211241711606,2.484299839346786,3.0350292822023683,2.037426497940624,3.2776092143040914,3.5809249756756194,2.9380190974762104,2.45178643552429,1.4913616938342726,3.0969100130080562,3.7125655278733083,2.2121876044039577,3.1501421618485588,2.041392685158225
4/1/20,3.025715383901341,2.123851640967086,0.0,3.150449409460881,2.7331972651065692,3.9731278535996988,3.5071809772602407,3.5280163411892014,2.56702636615906,2.7686381012476144,3.8422346863472394,3.6152133348013584,1.8920946026904804,2.322219294733919,2.7535830588929064,3.8421722293856155,3.409087369447835,2.738780558484369,2.6866362692622934,2.788875115775417,3.805976350717563,2.4742162640762553,3.298197867109815,3.874365835730049,3.9792751475910233,2.838849090737255,3.0310042813635367,3.256236533205923,2.3201462861110542,2.3180633349627615,3.0538464268522527,2.5658478186735176,4.249051528805085,2.515873843711679,4.924015527191536,3.2242740142942576,2.155336037465062,0.8450980400142568,3.406199423663313,2.8573324964312685,2.8674674878590514,3.7788744720027396,2.4578818967339924,2.60959440922522,3.1119342763326814,2.113943352306837,3.351989455435632,3.6390878710837375,2.9380190974762104,2.4885507165004443,1.4913616938342726,3.171433900943008,3.7247672456463103,2.2833012287035497,3.1922886125681202,2.1172712956557644
4/2/20,3.091315159697223,2.1583624920952498,0.0,3.203304916138483,2.7788744720027396,4.032376971209936,3.554489160003819,3.5624118329497274,2.595496221825574,2.815577748324267,3.9542425094393248,3.6600112212893308,1.919078092376074,2.3783979009481375,2.885361220031512,3.884172069523913,3.482730700079943,2.788875115775417,2.74350976472843,2.8182258936139557,3.959613711071044,2.56702636615906,3.3677285460869766,3.9393694700746598,4.041590046889366,2.8709888137605755,3.0711452904510828,3.301897717195208,2.383815365980431,2.3891660843645326,3.1192558892779365,2.681241237375587,4.316494539222311,2.571708831808688,4.966174597023895,3.2962262872611605,2.2041199826559246,0.8450980400142568,3.4626974081017172,2.9444826721501687,2.9175055095525466,3.8614746688571686,2.5010592622177517,2.7528164311882715,3.1917303933628562,2.220108088040055,3.441695135640717,3.705007959333336,3.0273496077747564,2.5237464668115646,1.4913616938342726,3.2322335211147335,3.781468142841798,2.3364597338485296,3.2427898094786767,2.1789769472931693
4/3/20,3.1749315935284423,2.1986570869544226,0.0,3.247973266361807,2.8182258936139557,4.079362164393046,3.603793704136963,3.671820560183249,2.6541765418779604,2.8796692056320534,4.01110502981598,3.726319612110775,1.9294189257142926,2.4871383754771865,2.950364854376123,3.928907690243953,3.5363058723510337,2.845098040014257,2.7993405494535817,2.8182258936139557,4.011062694729735,2.625312450961674,3.4407517004791854,4.008174184006426,4.111699277573551,2.89707700320942,3.1332194567324945,3.3273589343863303,2.387389826338729,2.4456042032735974,3.1758016328482794,2.681241237375587,4.399466041004344,2.6884198220027105,5.012786624342153,3.3525683861793087,2.2405492482826,0.9542425094393249,3.52022143588196,2.9951962915971793,2.9542425094393248,3.9330314951024055,2.5010592622177517,2.7528164311882715,3.230704313612569,2.27415784926368,3.4513258084895195,3.7585334222372864,3.0965624383741357,2.584331224367531,1.5797835966168101,3.3038437748886547,3.8025000677643934,2.376576957056512,3.3038437748886547,2.2121876044039577
4/4/20,3.2081725266671217,2.2355284469075487,0.0,3.305351369446624,2.8394780473741985,4.1084973713482595,3.6396856612426816,3.702085721435825,2.7737864449811935,2.9556877503135057,4.062092892630169,3.772028165324855,1.9731278535996986,2.534026106056135,3.00987563371216,4.012837224705172,3.5970366649776535,2.8965262174895554,2.8444771757456815,2.9489017609702137,4.09572712255598,2.6483600109809315,3.494988973683168,4.059298292408071,4.15839265038712,2.936513742478893,3.1631613749770184,3.392696953259666,2.424881636631067,2.506505032404872,3.232742062720737,2.7331972651065692,4.4798631130230975,2.7032913781186614,5.056271996742751,3.395675785269936,2.271841606536499,0.9542425094393249,3.5728716022004803,3.0644579892269186,2.9542425094393248,4.018908444316327,2.656098202012832,2.7528164311882715,3.282848602834645,2.3283796034387376,3.4831592097169795,3.8174331441113845,3.1550322287909704,2.6541765418779604,1.6127838567197355,3.381656482585787,3.8302678009336417,2.45178643552429,3.307709923404807,2.27415784926368
4/5/20,3.24699069924155,2.2695129442179165,0.0,3.3560258571931225,2.8926510338773004,4.177103432436536,3.6720978579357175,3.7367151336056112,2.82865989653532,3.0013009330204183,4.091561448144972,3.8041394323353503,2.0530784434834195,2.5599066250361124,3.0330214446829107,4.049140463158965,3.644635503768153,2.9395192526186187,2.876217840591642,2.9647309210536292,4.11327469246435,2.662757831681574,3.558468562523795,4.089410510983544,4.199672916720621,2.968015713993642,3.214578953570499,3.4092566520389096,2.4578818967339924,2.561101383649056,3.2626883443016963,2.790988475088816,4.527436551688697,2.7958800173440754,5.090473206479283,3.423245873936808,2.3180633349627615,0.9542425094393249,3.6068111469189637,3.09795107099415,3.028977705208778,4.064083435963596,2.677606952720493,2.8356905714924254,3.311753861055754,2.3820170425748683,3.5162708827293403,3.857935264719429,3.2041199826559246,2.6989700043360187,1.6334684555795864,3.4212747912103465,3.862906213562998,2.5118833609788744,3.3656751404559175,2.296665190261531
4/6/20,3.2907022432878543,2.2810333672477277,0.0,3.3911116137028023,2.9079485216122722,4.203495235193291,3.6909045540549665,3.8223642524415493,2.8943160626844384,3.040602340114073,4.124439010556526,3.8447877188278463,2.0569048513364727,2.576341350205793,3.042181594515766,4.086039331268039,3.6934631272195313,2.9763499790032735,2.929418925714293,2.9647309210536292,4.17084820364331,2.6893088591236203,3.607025878434786,4.133283365860989,4.239524703156667,2.9916690073799486,3.2402995820027125,3.481442628502305,2.4771212547196626,2.6201360549737576,3.2835273648616936,2.8543060418010806,4.574841195063384,2.8369567370595505,5.119968128694801,3.471731651480051,2.3541084391474008,0.9542425094393249,3.6487502126980194,3.1231980750319988,3.028977705208778,4.118198568045036,2.710963118995276,2.8756399370041685,3.348888723071438,2.4608978427565478,3.537063142781617,3.9054720619247045,3.225050696138049,2.718501688867274,1.6434526764861874,3.459241664878082,3.884455496070488,2.5390760987927767,3.3891660843645326,2.3242824552976926
4/7/20,3.3364597338485296,2.330413773349191,0.0,3.4109458586877746,2.9556877503135057,4.2382970678753935,3.714162046098853,3.8744818176994666,2.968015713993642,3.0835026198302673,4.162683865877892,3.9208534961212593,2.0863598306747484,2.60422605308447,3.068556895072363,4.1299797546697095,3.741230411025471,3.0199466816788423,2.960470777534299,2.999130541287371,4.210479042645248,2.708420900134713,3.6406801532776654,4.17533782879202,4.281442457270873,3.0269416279590295,3.2823955047425257,3.5220528008688223,2.505149978319906,2.6503075231319366,3.3205616801952367,2.8543060418010806,4.625415352154408,2.9003671286564705,5.145743204400961,3.5185139398778875,2.376576957056512,0.9542425094393249,3.679700380871964,3.168202746842631,3.0542299098633974,4.171843419579579,2.7589118923979736,2.9429995933660407,3.383456296524753,2.506505032404872,3.5787537844264348,3.9506568825045107,3.2405492482826,2.75815462196739,1.6434526764861874,3.523226041965701,3.9039577085231705,2.615950051656401,3.4114513421379375,2.3364597338485296
4/8/20,3.367169488534681,2.3541084391474008,0.0,3.43568513794163,2.9809119377768436,4.272560963861557,3.7338390006971496,3.8744818176994666,3.048053173115609,3.1586639808139894,4.18904090790901,3.9564085711958326,2.0863598306747484,2.60422605308447,3.0831441431430524,4.1762649421141465,3.774078800752519,3.059184617631371,3.0199466816788423,2.999130541287371,4.229988836544811,2.724275869600789,3.7427251313046983,4.219270085885396,4.313593064521326,3.0610753236297916,3.301897717195208,3.545430829465351,2.5224442335063197,2.716003343634799,3.3541084391474008,2.873320601815399,4.663201340811114,2.9148718175400505,5.179155230283126,3.5440680443502757,2.401400540781544,1.0791812460476249,3.7117228918272347,3.1832698436828046,3.0726174765452368,4.220944476323413,2.79309160017658,3.0707764628434346,3.383456296524753,2.595496221825574,3.607562243183588,3.990250032927817,3.266936911159173,2.75815462196739,1.662757831681574,3.5618166643189575,3.9223101632143957,2.6655809910179533,3.4331295175804857,2.346352974450639
4/9/20,3.4320066872695985,2.3729120029701067,0.0,3.479863113023098,3.044147620878723,4.294620516587421,3.7758288144646124,3.972804322336578,3.0827853703164503,3.182984967003582,4.213862930386819,3.979866922564903,2.110589710299249,2.6414741105040997,3.0909630765957314,4.2136505484610005,3.8029104894190398,3.104145550554008,3.048053173115609,3.1024337056813365,4.2608581319711405,2.745855195173729,3.79140991566716,4.272746411201189,4.338436571382445,3.0930713063760633,3.35430056234536,3.5746099413401873,2.550228353055094,2.7551122663950713,3.380211241711606,2.8965262174895554,4.699247863898858,2.937517892017347,5.208924831080264,3.5725230978496376,2.4313637641589874,1.0791812460476249,3.741387992479269,3.2265999052073573,3.1212314551496214,4.262474821020941,2.835056101720116,3.0707764628434346,3.446226401778163,2.651278013998144,3.6356847625472226,4.049566869164652,3.2688119037397803,2.79309160017658,1.662757831681574,3.6067037413336744,3.9445813642269263,2.711807229041191,3.4604467838807205,2.3636119798921444
4/10/20,3.469527479187014,2.392696953259666,0.0,3.493179120682515,3.0610753236297916,4.323829400175669,3.8040712488856614,4.005695181118511,3.119915410257991,3.2203696324513946,4.243781916093795,4.010299956639812,2.1172712956557644,2.6414741105040997,3.1319392952104246,4.250590758700192,3.839352328895421,3.1427022457376155,3.0484418035504044,3.116939646550756,4.283301228703549,2.7664128471123997,3.843170464519898,4.3190227334304145,4.362840469311725,3.125806458139527,3.392696953259666,3.6180480967120925,2.5634810853944106,2.803457115648414,3.4111144185509046,2.8965262174895554,4.731910942116873,3.0342272607705505,5.23640876789632,3.598352709869284,2.4456042032735974,1.0791812460476249,3.769303460189082,3.254064452914338,3.1215598441875008,4.302157695941016,2.8609366207000937,3.12057393120585,3.4868553552769432,2.7299742856995555,3.66228551572213,4.083000669576533,3.3230457354817013,2.79309160017658,1.7075701760979363,3.6541765418779604,3.9643539292921934,2.7596678446896306,3.4869968884318228,2.380211241711606
4/11/20,3.5075860397630105,2.41161970596323,0.0,3.530711837981657,3.0827853703164503,4.336519770410416,3.827304641089735,4.043558746914733,3.166430113843283,3.250175948083925,4.267007369664355,4.0319333402756055,2.1271047983648077,2.662757831681574,3.1451964061141817,4.280942405998698,3.871339381099861,3.1792644643390253,3.1058506743851435,3.116939646550756,4.300182294646901,2.788168371141168,3.8862086241674976,4.35479968526329,4.385159238580043,3.1535099893008374,3.4220971631317103,3.643057683751453,2.5774917998372255,2.845098040014257,3.416141031168329,2.9474337218870508,4.7576085684814915,3.0382226383687185,5.257743354297421,3.638988159343682,2.4683473304121573,1.0791812460476249,3.7959494989028033,3.271609301378832,3.137354111370733,4.33685982091681,2.89707700320942,3.230704313612569,3.5067755366066433,2.7972675408307164,3.684665864025861,4.114744387545126,3.3439990690571615,2.8457180179666586,1.7160033436347992,3.7056926965377035,3.9816827273712856,2.761927838420529,3.5070458724273257,2.4183012913197452
4/12/20,3.5519376953648374,2.436162647040756,0.0,3.549371152333177,3.0989896394011773,4.3577062107846425,3.854427505787861,4.062017598857112,3.2111205412580492,3.2732328340430454,4.298722113605708,4.050573076755148,2.1271047983648077,2.694605198933569,3.1486026548060932,4.317059958740005,3.899218417851373,3.2008504980910772,3.128722284338427,3.2676409823459154,4.312642724883405,2.8000293592441343,3.9151887051731564,4.399725626086232,4.397140170748577,3.208710019906401,3.4443571256560275,3.656577291396114,2.5888317255942073,2.885926339801431,3.449324093098727,2.968015713993642,4.782307761639507,3.095518042323151,5.276539924196441,3.6600112212893308,2.4899584794248346,1.0791812460476249,3.8197412972730103,3.2946866242794433,3.1838390370564214,4.3605744813966325,2.9532763366673045,3.230704313612569,3.5212688755983854,2.8639173769578603,3.7177536932107156,4.136022599397011,3.361727836017593,2.857935264719429,1.7160033436347992,3.72222246396973,3.9946690218255294,2.7737864449811935,3.5240064455573727,2.432969290874406
4/13/20,3.5722906061514177,2.444044795918076,0.0,3.5689054149828787,3.1383026981662816,4.378978994170009,3.8780619812900126,4.110286608403565,3.245265839457461,3.291368850451583,4.322591387701336,4.082677680648112,2.1271047983648077,2.6989700043360187,3.154423973114647,4.3416521119435325,3.9222062774390163,3.2332500095411003,3.143327129992046,3.280350693046006,4.321411997974006,2.841359470454855,3.9511917579347062,4.421949251062879,4.421554572419877,3.208710019906401,3.468790262099611,3.6734816970733473,2.59659709562646,2.8987251815894934,3.475816413031318,2.9934362304976116,4.801965939102619,3.101403350555331,5.291701770729981,3.689042339028172,2.5211380837040362,1.0791812460476249,3.843606471924511,3.315970345456918,3.2000292665537704,4.385481150169245,2.9561684304753633,3.230704313612569,3.5304558435846762,2.9390197764486663,3.7246853882373596,4.1546065392836224,3.3736474722092176,2.869818207979328,1.7160033436347992,3.759516759462188,4.000737673774033,2.7867514221455614,3.535167485114944,2.4409090820652177
4/14/20,3.5970366649776535,2.456366033129043,0.0,3.5809249756756194,3.162564406523019,4.404097870640489,3.8938726787950815,4.128948252409331,3.2823955047425257,3.3136563466180315,4.334976198654342,4.134400255918984,2.1271047983648077,2.7067177823367587,3.1658376246901283,4.365394376854779,3.930847191682497,3.278753600952829,3.15896526038341,3.3066394410242617,4.33169042556963,2.8656960599160706,3.97648753730519,4.441836474315132,4.443966678374578,3.2203696324513946,3.4896772916636984,3.6884198220027105,2.6020599913279625,2.9444826721501687,3.496237545166735,2.9647309210536292,4.826871358642004,3.1290450598879582,5.307540962604931,3.708760723690317,2.534026106056135,1.0791812460476249,3.862489166905897,3.3394514413064407,3.2132520521963968,4.405960734741722,2.9656719712201065,3.230704313612569,3.550717423469283,2.9951962915971793,3.7349597612724454,4.176293882538767,3.383456296524753,2.8536982117761744,1.7160033436347992,3.7911992464988753,4.0135113334659,2.8068580295188172,3.550839605065785,2.45178643552429
4/15/20,3.610234175334389,2.4683473304121573,0.0,3.5982431916536224,3.182414652434554,4.4262997556281105,3.9122220565324155,4.152869054217012,3.3005954838899636,3.3420276880874717,4.352317610936827,4.147428968698656,2.1335389083702174,2.7193312869837265,3.1684974835230326,4.39003380589576,3.9523564773237907,3.3001605369513523,3.1775364999298623,3.3289908554494287,4.340364784402067,2.885926339801431,4.001430812246398,4.467578510402737,4.460942922888959,3.2571984261393445,3.5264685124694775,3.6994908452722046,2.6074550232146687,2.9459607035775686,3.5060989599284405,3.0569048513364727,4.844116667360274,3.171726453653231,5.331336176231868,3.727622577969137,2.5634810853944106,1.146128035678238,3.8918161195248606,3.354876422516234,3.2211533219547053,4.427388722733251,2.989004615698537,3.397244581010386,3.5631249603380444,3.0678145111618402,3.7349597612724454,4.201615582313943,3.4063698354692673,2.8721562727482928,1.7160033436347992,3.8129801660394804,4.023663918197793,2.846955325019824,3.5706596700215343,2.459392487759231
4/16/20,3.638089721984506,2.4785664955938436,0.0,3.627160952374776,3.197831693328903,4.44213470499191,3.9339931638312424,4.18613667169178,3.3126004392612596,3.3712526291249394,4.368063635506243,4.1708188980336685,2.1335389083702174,2.7193312869837265,3.2008504980910772,4.409595019396816,3.9796849238270258,3.330819466495837,3.208441356438567,3.3727279408855955,4.35173834558076,2.9003671286564705,4.032820149438564,4.498916764065167,4.4731218632907295,3.2571984261393445,3.5593080109070123,3.725012725341157,2.6190933306267428,2.9684829485539352,3.506910725551518,3.0569048513364727,4.870813423915598,3.171726453653231,5.349650452500823,3.751279103983342,2.595496221825574,1.146128035678238,3.9250541203118425,3.3725438007590705,3.2397998184470986,4.451156789424571,3.0187004986662433,3.419625360887743,3.594613509160098,3.1179338350396413,3.7579271831133294,4.227295250391711,3.4287825114969546,2.8808135922807914,1.7160033436347992,3.8382192219076257,4.032860415952143,2.8627275283179747,3.5883837683787276,2.4727564493172123
4/17/20,3.660106221723244,2.4913616938342726,0.0,3.654369090975286,3.2182728535714475,4.4647577316228855,3.9533246963891853,4.212587078123894,3.3609718837259357,3.3939260065858368,4.393680474020776,4.208441356438567,2.1367205671564067,2.725094521081469,3.2068258760318495,4.439411649285785,4.006679927740826,3.3677285460869766,3.238297067875394,3.3866772839608377,4.362915798999595,2.9175055095525466,4.063445953123033,4.534254621968749,4.492886050920274,3.3161800988934527,3.5790973265526436,3.7420177471401384,2.6263403673750423,2.989004615698537,3.534914104429867,3.109240968588203,4.890694811881835,3.2035767749779724,5.362855536294628,3.781468142841798,2.595496221825574,1.146128035678238,3.9594230219431052,3.3725438007590705,3.2518814545525276,4.47551138503771,3.028977705208778,3.5299434016586693,3.6127838567197355,3.149834696715785,3.7638022240745928,4.251638220448212,3.446226401778163,2.886490725172482,1.7160033436347992,3.8745977687032,4.0485971584016065,2.8898617212581885,3.60788374435699,2.48572142648158
4/18/20,3.6732974397596356,2.4983105537896004,0.0,3.674401812845282,3.231214647962601,4.4841859110979945,3.971322245242813,4.231112629056352,3.3995006613146104,3.4260230156898763,4.406369835469268,4.221022805204841,2.1367205671564067,2.7551122663950713,3.219060332448861,4.46354959645607,4.027023254588704,3.400192488592576,3.2605483726369795,3.4207806195485655,4.37151117073,2.9278834103307068,4.0908573959815335,4.558984415870133,4.503926804193511,3.3443922736851106,3.5993371329924893,3.756940236046724,2.630427875025024,3.0755469613925306,3.5554572172046495,3.1280760126687155,4.906728207422946,3.2550311633455515,5.375617896346031,3.8013350956745464,2.7234556720351857,1.1760912590556813,4.009578360794542,3.3725438007590705,3.265996370495079,4.500414877756268,3.04883008652835,3.5245259366263757,3.6282867310895144,3.188365926063148,3.7989267385772014,4.271957712534224,3.4650852875574327,2.8998205024270964,1.7323937598229686,3.9060116252714128,4.0543448887676306,2.895422546039408,3.6232492903979003,2.4913616938342726
4/19/20,3.6892200372638357,2.505149978319906,0.0,3.6931991451537174,3.239549720840473,4.49737201580375,3.983039616046102,4.2413970416496465,3.3995006613146104,3.446226401778163,4.420153860474598,4.235023159495223,2.1367205671564067,2.7596678446896306,3.222456336679247,4.480624869462199,4.049683089088249,3.461798557525109,3.2801228963023075,3.4596939764779706,4.377870612780742,2.937517892017347,4.108835527934605,4.578088831419088,4.513004397077942,3.3716219271760215,3.6309361190641916,3.7695250201710504,2.637489729512511,3.156851901070011,3.5692568333286103,3.143327129992046,4.9279705681273525,3.266231696689893,5.386290240023737,3.8194781283621224,2.767897616018091,1.1760912590556813,4.064570292244026,3.4095950193968156,3.281260687055013,4.517235497465091,3.0842186867392387,3.5654936298688624,3.641275757231913,3.2137832993353044,3.8266577918758693,4.2846788312416715,3.4871383754771865,2.905256048748451,1.7323937598229686,3.931610406362962,4.072617476545236,2.949877704036875,3.638189640190837,2.496929648073215
4/20/20,3.7058637122839193,2.507855871695831,0.0,3.7049222912234017,3.2853322276438846,4.5274623365537465,3.99943504987633,4.285602311285613,3.433769833924866,3.4665710723863543,4.432279641645456,4.259139758421019,2.1367205671564067,2.762678563727436,3.2234959409623944,4.496708295121479,4.067777358633317,3.499412125672275,3.311541958401195,3.473924693416157,4.388545220095957,2.942008053022313,4.136244801746143,4.595385980809142,4.521504201793199,3.392169149489736,3.654465333520146,3.781324455666988,2.637489729512511,3.2073650374690716,3.5792117802314993,3.1595671932336202,4.945163191410812,3.2949069106051923,5.395181312734675,3.8385972528166565,2.797959643737196,1.1760912590556813,4.1112625136590655,3.4282968139828798,3.291812687467119,4.530391821401041,3.09795107099415,3.6263403673750423,3.648067129448935,3.2268575702887237,3.8394151926838935,4.295611076923876,3.5070458724273257,2.906335041805091,1.7323937598229686,3.953807997665307,4.0775859063672435,2.9556877503135057,3.6532125137753435,2.5024271199844326
4/21/20,3.7257483329955483,2.5185139398778875,0.0,3.720737977018425,3.289142835932333,4.549812209732531,4.014856420044506,4.297935506359647,3.4626974081017172,3.491221576239283,4.44507463277493,4.265808017686357,2.1367205671564067,2.7641761323903307,3.2397998184470986,4.516773278301586,4.082713580171332,3.5588285248170117,3.3354579006893843,3.495821753385906,4.394381627679536,2.948412965778601,4.152104800892868,4.611680832142287,4.530865362221246,3.4089180208467798,3.673665876245702,3.795393334931289,2.6414741105040997,3.2268575702887237,3.591509808994654,3.1693804953119495,4.950924402563421,3.2949069106051923,5.404012226182244,3.853393977450666,2.8095597146352675,1.1760912590556813,4.137543994554653,3.4483971034577676,3.302114376956201,4.547159121327417,3.1136091510730277,3.653309012938479,3.6473829701146196,3.244524511570084,3.850891184135924,4.313339843884307,3.5182506513085,2.9116901587538613,1.7323937598229686,3.9836713828601966,4.087568476161784,2.9585638832219674,3.6652056284346006,2.6473829701146196
4/22/20,3.7477224620355085,2.526339277389844,0.0,3.738304793074105,3.338854746252323,4.572232463774745,4.0333031013725735,4.340840549812332,3.501470072100412,3.5060989599284405,4.451939869365103,4.291035674768266,2.1367205671564067,2.7686381012476144,3.247236549506764,4.542576476260529,4.094785467819558,3.5734518220354854,3.3677285460869766,3.519434194913703,4.401383306531581,2.957128197676813,4.169556882432185,4.630946277880625,4.548573662418466,3.4344092075875,3.6897526961391565,3.808481056565951,2.6434526764861874,3.255754786643044,3.610234175334389,3.196452541703389,4.9771289005806825,3.344588742578714,5.411994922392908,3.874829577879722,2.832508912706236,1.1760912590556813,4.149773177559665,3.4616485680634552,3.3138672203691533,4.557302638328947,3.09795107099415,3.694341910364181,3.677789391068861,3.2692793897718984,3.850891184135924,4.328827939014281,3.53731527311201,2.9143431571194407,1.7403626894942439,4.011443562022075,4.094750552477504,2.9731278535996988,3.6853834098014873,2.651278013998144
4/23/20,3.7658919764300154,2.5289167002776547,0.0,3.761401557498631,3.3932241163612975,4.5972782386129145,4.048092051812373,4.353704703572165,3.519302849235429,3.526597709103452,4.472010050084573,4.31270614559789,2.146128035678238,2.7715874808812555,3.2641091563058082,4.565198251715666,4.115277591395901,3.5935075893317654,3.434888120867316,3.533136288278639,4.40956119452185,2.9722028383790646,4.196949540973997,4.662578412121588,4.56588322167194,3.4683473304121573,3.712144414214886,3.8260748027008264,2.6464037262230695,3.3416323357780544,3.623766000133931,3.220108088040055,4.995275326879063,3.376576957056512,5.420716335911541,3.8932622858879915,2.8512583487190755,1.1760912590556813,4.167169590408632,3.479719235439571,3.3279716236230104,4.584104970399452,3.1513698502474603,3.720242018287057,3.6917885244026984,3.2915908256580013,3.900913067737669,4.355087380074904,3.5578679615680224,2.91539983521227,1.7403626894942439,4.041353202046975,4.101059354908116,2.9921114877869495,3.7035492982382303,2.6570558528571038
4/24/20,3.7801011914679115,2.531478917042255,0.0,3.781468142841798,3.419790586106363,4.6165385266541685,4.084719232011298,4.369494162118099,3.5364321758220134,3.5476516583599693,4.484783701256938,4.324878943111994,2.1522883443830563,2.7752462597402365,3.27207378750001,4.5959479176529525,4.136149586088531,3.6475785542124552,3.4712917110589387,3.570776368794748,4.416274280991236,2.9849771264154934,4.220552619866346,4.706717782336758,4.583005963388896,3.5024271199844326,3.7351995484223135,3.841547165256553,2.6483600109809315,3.3847117429382823,3.636888906983799,3.2350231594952237,5.007171464987095,3.401745082237063,5.433915374168483,3.918606915144982,2.8744818176994666,1.1760912590556813,4.18098558078673,3.494432898726399,3.3380578754197563,4.604323272310015,3.1061908972634154,3.7456992266025058,3.7050936105478733,3.3098430047160705,3.926856708949692,4.373702582225395,3.577836341292744,2.916453948549925,1.7403626894942439,4.064270752974006,4.109848420756105,3.004751155591001,3.7289216463728594,2.6757783416740852
4/25/20,3.7801011914679115,2.531478917042255,0.0,3.7984434603501875,3.432969290874406,4.627048213833253,4.1084973713482595,4.381331722457893,3.5531545481696254,3.568201724066995,4.48910028696896,4.334936032690669,2.1522883443830563,2.7774268223893115,3.27600198996205,4.618089954403986,4.158362492095249,3.7065471026403576,3.496376054012401,3.586362223307866,4.422425676371205,2.9849771264154934,4.249614102344581,4.727321614398654,4.58840617721658,3.5368108659915416,3.7573200965466724,3.851747419133264,2.649334858712142,3.4345689040341987,3.6555225962534177,3.252610340567373,5.021052785065158,3.425044874551389,5.450470819112181,3.9429005411402938,2.905256048748451,1.1760912590556813,4.192790397120652,3.504470862494419,3.3529539117100877,4.61441205324213,3.1166077439882485,3.7732011423563443,3.7204900684500513,3.332034277027518,3.946206553842783,4.38298906196446,3.5964871337365443,2.9237619608287004,1.7481880270062005,4.092264360788348,4.120014252078067,3.004751155591001,3.75495958772171,2.69196510276736
4/26/20,3.8076703012304836,2.5327543789924976,0.0,3.8152455919165633,3.4449811120879446,4.639077900939867,4.122870922864435,4.393540107347963,3.604873770552636,3.584557360525675,4.498751517890846,4.33931228577126,2.1522883443830563,2.7781512503836434,3.2782962080912736,4.6394566055926285,4.176467484599134,3.738066714777469,3.51560894923448,3.6050894618815805,4.426673888021373,3.0060379549973173,4.269092455740431,4.739864939776589,4.596718021556566,3.555578072772955,3.7717344253867693,3.861832997657945,2.6522463410033232,3.4801507252732806,3.6665179805548807,3.2695129442179165,5.034860980515988,3.43568513794163,5.459461848699885,3.9540977204791896,2.938519725176492,1.1760912590556813,4.203386491660478,3.512550992904211,3.3639878297484915,4.629582874535797,3.137354111370733,3.801472313521471,3.7402837196818792,3.344981413927258,3.9684362477117046,4.397383755657276,3.6153186566114788,2.9278834103307068,1.7634279935629373,4.112973459333155,4.127072387119455,3.0236639181977933,3.771807878999106,2.7015679850559273
