Date,Fairfield,Hartford,Litchfield,Middlesex,New Haven,New London,Tolland,Windham
7/10/20,1792.1580101173288,1333.6024761135784,837.3398102399451,821.8621487847522,1466.1476887583256,498.48042653635287,615.707167547986,541.1792913291431
7/11/20,1792.1580101173288,1333.6024761135784,837.3398102399451,821.8621487847522,1466.1476887583256,498.48042653635287,615.707167547986,541.1792913291431
7/12/20,1792.1580101173288,1333.6024761135784,837.3398102399451,821.8621487847522,1466.1476887583256,498.48042653635287,615.707167547986,541.1792913291431
7/13/20,1797.2463565319529,1339.994617144395,838.4488695912561,824.9402841734591,1475.507073940313,500.74281878992184,620.3515104066454,544.6044767173023
7/14/20,1797.8823998337807,1340.1067599694973,838.4488695912561,825.5559112512004,1476.092035514187,503.0052110434907,620.3515104066454,546.3170694113819
7/15/20,1801.3806379938344,1343.4710447225586,841.221517969534,828.6340466399074,1479.1338356983329,504.89053792146484,621.6784655091195,547.1733657584217
7/16/20,1804.98488337086,1347.5081864262324,842.8851069965009,831.7121820286143,1484.1645052336512,507.15293017503376,621.6784655091195,549.742254799541
7/17/20,1809.4371864836558,1350.872471179294,844.5486960234676,835.4059444950627,1489.6631440280687,507.90706092622344,623.0054206115936,557.4489219228991
7/18/20,1809.4371864836558,1350.872471179294,844.5486960234676,835.4059444950627,1489.6631440280687,507.90706092622344,623.0054206115936,557.4489219228991
7/19/20,1809.4371864836558,1350.872471179294,844.5486960234676,835.4059444950627,1489.6631440280687,507.90706092622344,623.0054206115936,557.4489219228991
7/20/20,1813.9954968134232,1354.9096128829678,845.1032256991233,836.6371986505454,1496.0977213406852,511.30064930657676,628.9767185727271,558.3052182699388
7/21/20,1815.1615762001077,1357.0403265599066,845.6577553747788,837.8684528060282,1496.799675229334,511.67771468217154,627.649763470253,559.1615146169787
7/22/20,1819.5078720959323,1362.198896514601,848.4304037530569,838.4840798837697,1500.4264369873542,514.3171723113353,627.649763470253,560.8741073110582
7/23/20,1821.6280164353589,1361.974610864397,848.4304037530569,837.2528257282868,1501.5963601351027,509.7923878041975,621.6784655091195,560.8741073110582
7/24/20,1846.7517268575643,1383.8424617592966,865.0662940227247,840.3309611169936,1507.32898355907,513.5630415601457,639.5923593925199,563.4429963521775
7/25/20,1846.7517268575643,1383.8424617592966,865.0662940227247,840.3309611169936,1507.32898355907,513.5630415601457,639.5923593925199,563.4429963521775
7/26/20,1846.7517268575643,1383.8424617592966,865.0662940227247,840.3309611169936,1507.32898355907,513.5630415601457,639.5923593925199,563.4429963521775
7/27/20,1850.7800011024751,1389.4496030143991,869.5025314279693,845.2559777389249,1513.9975455012361,517.7107606916887,642.9097471487053,572.0059598225754
7/28/20,1854.4902536964719,1390.6831740905218,870.6115907792805,845.8716048166663,1516.8053610558322,521.1043490720422,644.9001798024163,577.1437379048141
7/29/20,1879.8259785526197,1406.4953124299107,883.3657733193593,846.4872318944076,1518.9112227217795,522.9896759500161,664.141028788291,578.8563305988937
7/30/20,1885.4443610521005,1408.6260261068496,886.6929513732927,847.7184860498903,1522.4209921650247,526.3832643303697,670.7758043006615,586.5629977222517
7/31/20,1886.1864115708997,1418.0460234154218,885.5838920219815,847.7184860498903,1525.6967769787202,528.6456565839385,676.083624710558,593.41336849857
8/1/20,1886.1864115708997,1418.0460234154218,885.5838920219815,847.7184860498903,1525.6967769787202,528.6456565839385,676.083624710558,593.41336849857
8/2/20,1886.1864115708997,1418.0460234154218,885.5838920219815,847.7184860498903,1525.6967769787202,528.6456565839385,676.083624710558,593.41336849857
8/3/20,1894.3489672776923,1424.3260216211368,886.1384216976371,854.4903839050457,1530.9614311435882,533.1704410910763,696.6514287989066,609.6829990923259
8/4/20,1894.9850105795203,1425.4474498721572,887.2474810489483,856.3372651382699,1532.599323550436,535.8098987202401,698.6418614526177,613.1081844804851
8/5/20,1898.801270390488,1427.9145920244023,890.5746591028819,859.4154005269767,1534.7051852163831,538.4493563494038,700.6322941063289,618.2459625627237
8/6/20,1900.2853714280868,1429.2603059256269,891.1291887785375,858.7997734492354,1535.8751083641316,539.5805524761884,699.9688165550918,619.9585552568033
8/7/20,1903.4655879372267,1431.0545911272598,892.7927778055042,859.4154005269767,1537.863977715304,540.3346832273779,700.6322941063289,621.6711479508829
8/8/20,1903.4655879372267,1431.0545911272598,892.7927778055042,859.4154005269767,1537.863977715304,540.3346832273779,700.6322941063289,621.6711479508829
8/9/20,1903.4655879372267,1431.0545911272598,892.7927778055042,859.4154005269767,1537.863977715304,540.3346832273779,700.6322941063289,621.6711479508829
8/10/20,1911.8401580779619,1435.4281613062396,895.5654261837823,864.9560442266493,1547.1063705825163,549.3842522416537,700.6322941063289,631.9467041153603
8/11/20,1916.7164900586433,1438.343874758893,897.229015210749,866.8029254598733,1548.9782476189139,553.1549059976019,700.6322941063289,637.9407785446386
8/12/20,1917.4585405774426,1438.7924460593013,896.6744855350935,866.8029254598733,1550.6161400257618,553.9090367487916,700.6322941063289,640.509667585758
8/13/20,1921.486814822353,1441.5960166868524,898.3380745620602,868.6498066930975,1552.7220016917088,556.1714290023605,700.6322941063289,643.0785566268775
8/14/20,1925.0910601993785,1443.390301888485,904.9924306699273,870.4966879263218,1557.869663541802,556.92555975355,700.6322941063289,646.5037420150366
8/15/20,1925.0910601993785,1443.390301888485,904.9924306699273,870.4966879263218,1557.869663541802,556.92555975355,700.6322941063289,646.5037420150366
8/16/20,1925.0910601993785,1443.390301888485,904.9924306699273,870.4966879263218,1557.869663541802,556.92555975355,700.6322941063289,646.5037420150366
8/17/20,1941.7341932638774,1452.9224420221594,907.7650790482053,877.268585781477,1565.1231870578424,565.2209980166361,702.62272676004,652.497816444315
8/18/20,1942.2642293487338,1452.137442246445,907.2105493725496,876.6529587037356,1564.8892024282925,564.4668672654465,713.2383675798329,652.497816444315
8/19/20,1944.9144097730173,1452.9224420221594,908.3196087238608,877.268585781477,1566.2931102055907,565.2209980166361,717.2192328872552,656.779298179514
8/20/20,1950.6387994894692,1455.3895841744045,910.5377274264832,877.268585781477,1570.2708489079353,566.7292595190154,717.8827104384923,656.779298179514
8/21/20,1954.1370376495233,1458.0810119768537,912.2013164534501,877.8842128592185,1572.610695203432,567.483390270205,718.5461879897293,657.6355945265537
8/22/20,1954.1370376495233,1458.0810119768537,912.2013164534501,877.8842128592185,1572.610695203432,567.483390270205,718.5461879897293,657.6355945265537
8/23/20,1954.1370376495233,1458.0810119768537,912.2013164534501,877.8842128592185,1572.610695203432,567.483390270205,718.5461879897293,657.6355945265537
8/24/20,1972.2642717516208,1478.0424348450185,919.4102022369726,882.8092294811496,1581.5021111263202,572.0081747773429,719.8731430922035,667.9111506910311
8/25/20,1974.0663944401333,1478.4910061454268,919.4102022369726,884.0404836366323,1582.204065014969,573.1393709041273,723.1905308483887,667.9111506910311
8/26/20,1978.8367192038436,1488.4717175795092,921.628320939595,884.6561107143735,1585.947819087764,575.4017631576962,725.1809635020999,672.19263242623
8/27/20,1984.5611089202953,1492.284573632979,927.7281473718067,885.271737792115,1589.2236039014597,575.4017631576962,737.7870369756039,672.19263242623
8/28/20,1990.179491419776,1501.8167137666533,936.0460925066404,890.1967544140462,1593.669311862904,585.9595936743513,747.0757226929227,675.6178178143891
8/29/20,1990.179491419776,1501.8167137666533,936.0460925066404,890.1967544140462,1593.669311862904,585.9595936743513,747.0757226929227,675.6178178143891
8/30/20,1990.179491419776,1501.8167137666533,936.0460925066404,890.1967544140462,1593.669311862904,585.9595936743513,747.0757226929227,675.6178178143891
8/31/20,2003.8544224090776,1514.3767101780827,947.6912156954079,895.7373981137187,1599.8699045459703,594.6320973130322,759.6817961664267,685.8933739788666
